Class ID,Definitions,Definições
http://purl.obolibrary.org/obo/SYMP_0000867,"A digestive system symptom characterized by bleeding from one or more of the areas of the digestive or gastrointestinal (GI) tract that includes the espophagus, stomach, small intestine, large intestine or colon, rectum and anus.","Sintoma do sistema digestivo caracterizado por sangramento de uma ou mais áreas do trato digestivo ou gastrointestinal (GI), que inclui espôfago, estômago, intestino delgado, intestino grosso ou cólon, reto e ânus."
http://purl.obolibrary.org/obo/SYMP_0000440,,
http://purl.obolibrary.org/obo/SYMP_0000550,,
http://purl.obolibrary.org/obo/SYMP_0000660,,
http://purl.obolibrary.org/obo/SYMP_0000517,Hemoptysis is a respiratory system and chest symptom characterized by an expectoration of blood from some part of the respiratory tract.,A hemoptise é um sintoma do sistema respiratório e do tórax caracterizado por uma expectoração de sangue de alguma parte do trato respiratório.
http://purl.obolibrary.org/obo/SYMP_0000627,,
http://purl.obolibrary.org/obo/SYMP_0000310,,
http://purl.obolibrary.org/obo/SYMP_0000200,,
http://purl.obolibrary.org/obo/SYMP_0000071,,
http://purl.obolibrary.org/obo/SYMP_0000054,,
http://purl.obolibrary.org/obo/SYMP_0000431,"A respiratory system symptom consisting of the matter discharged from the air passages in diseases of the lungs, bronchi, or upper respiratory tract that contains mucus and often pus, blood, fibrin, or bacterial products.","Sintoma do sistema respiratório que consiste em matéria expelida das vias aéreas em doenças dos pulmões, brônquios ou do trato respiratório superior que contém muco e, frequentemente, pus, sangue, fibrina ou produtos bacterianos."
http://purl.obolibrary.org/obo/SYMP_0000541,,
http://purl.obolibrary.org/obo/SYMP_0000387,,
http://purl.obolibrary.org/obo/SYMP_0000301,doid/symp duplicate,duplicata doid / simp
http://purl.obolibrary.org/obo/SYMP_0000857,Objective vertigo is a vertigo characterized by a sensation that the external world is revolving.,A vertigem objetiva é uma vertigem caracterizada por uma sensação de que o mundo externo está girando.
http://purl.obolibrary.org/obo/SYMP_0000874,"Hematoma is a skin and integumentary tissue symptom characterized by a mass of usually clotted blood that forms in a tissue, organ, or body space as a result of a broken blood vessel generally the result of hemorrhage, or more specifically, internal bleeding.","Hematoma é um sintoma de pele e tecido tegumentar caracterizado por uma massa de sangue geralmente coagulado que se forma em um tecido, órgão ou espaço corporal como resultado de um vaso sanguíneo rompido, geralmente resultado de hemorragia ou, mais especificamente, sangramento interno."
http://purl.obolibrary.org/obo/SYMP_0000650,,
http://purl.obolibrary.org/obo/SYMP_0000053,,
http://purl.obolibrary.org/obo/SYMP_0000044,,
http://purl.obolibrary.org/obo/SYMP_0000061,"Inflammation is a general symptom where there is a local response to cellular injury that is marked by capillary dilatation, leukocytic infiltration, redness, heat, pain, swelling, and often loss of function and that serves as a mechanism initiating the elimination of noxious agents and of damaged tissue.","A inflamação é um sintoma geral em que há uma resposta local à lesão celular que é marcada por dilatação capilar, infiltração leucocítica, vermelhidão, calor, dor, inchaço e, muitas vezes, perda de função e que serve como um mecanismo que inicia a eliminação de agentes nocivos e de tecido danificado."
http://purl.obolibrary.org/obo/SYMP_0000421,,
http://purl.obolibrary.org/obo/SYMP_0000531,,
http://purl.obolibrary.org/obo/SYMP_0000641,,
http://purl.obolibrary.org/obo/SYMP_0000545,,
http://purl.obolibrary.org/obo/SYMP_0000418,,
http://purl.obolibrary.org/obo/SYMP_0000435,"Paresthesia is a skin and integumentary tissue symptom characterized as a sensation of pricking, tingling, or creeping on the skin having no objective cause and usually associated with injury or irritation of a sensory nerve or nerve root.","A parestesia é um sintoma de pele e tecido tegumentar caracterizado como uma sensação de picada, formigamento ou rastejamento na pele sem causa objetiva e geralmente associada a lesão ou irritação de um nervo sensorial ou raiz nervosa."
http://purl.obolibrary.org/obo/SYMP_0000191,,
http://purl.obolibrary.org/obo/SYMP_0000788,,
http://purl.obolibrary.org/obo/SYMP_0000898,"An arrhythmia characterized by rapid, irregular, and unsynchronized contraction of muscle fibers within the heart.","Arritmia caracterizada por contração rápida, irregular e não sincronizada das fibras musculares do coração."
http://purl.obolibrary.org/obo/SYMP_0000081,,
http://purl.obolibrary.org/obo/SYMP_0000311,,
http://purl.obolibrary.org/obo/SYMP_0000789,,
http://purl.obolibrary.org/obo/SYMP_0000472,,
http://purl.obolibrary.org/obo/SYMP_0000308,,
http://purl.obolibrary.org/obo/SYMP_0000325,,
http://purl.obolibrary.org/obo/SYMP_0000702,,
http://purl.obolibrary.org/obo/SYMP_0000812,,
http://purl.obolibrary.org/obo/SYMP_0000105,,
http://purl.obolibrary.org/obo/SYMP_0000215,,
http://purl.obolibrary.org/obo/SYMP_0000802,,
http://purl.obolibrary.org/obo/SYMP_0000651,,
http://purl.obolibrary.org/obo/SYMP_0019140,,
http://purl.obolibrary.org/obo/SYMP_0000779,,
http://purl.obolibrary.org/obo/SYMP_0000889,Remittent fever is a fever where the temperature remains above normal throughout the day and fluctuates more than 1degree Celsius in 24 hours.,A febre remitente é aquela em que a temperatura permanece acima do normal ao longo do dia e oscila mais de 1 grau Celsius em 24 horas.
http://purl.obolibrary.org/obo/SYMP_0000068,doid/symp duplicate,duplicata doid / simp
http://purl.obolibrary.org/obo/SYMP_0000085,,
http://purl.obolibrary.org/obo/SYMP_0000445,Faint is a alteration of consciousness characterized by a loss of consciousness because of a temporary decrease in the blood supply to the brain.,Desmaio é uma alteração da consciência caracterizada por uma perda de consciência devido a uma diminuição temporária do suprimento de sangue ao cérebro.
http://purl.obolibrary.org/obo/SYMP_0000462,"A symptom is a perceived change in function, sensation, loss, disturbance or appearance reported by a patient indicative of a disease.","Um sintoma é uma mudança percebida na função, sensação, perda, perturbação ou aparência relatada por um paciente indicativo de uma doença."
http://purl.obolibrary.org/obo/SYMP_0000555,,
http://purl.obolibrary.org/obo/SYMP_0000572,,
http://purl.obolibrary.org/obo/SYMP_0000665,,
http://purl.obolibrary.org/obo/SYMP_0000682,,
http://purl.obolibrary.org/obo/SYMP_0000205,,
http://purl.obolibrary.org/obo/SYMP_0000315,,
http://purl.obolibrary.org/obo/SYMP_0000076,,
http://purl.obolibrary.org/obo/SYMP_0000453,,
http://purl.obolibrary.org/obo/SYMP_0000436,,
http://purl.obolibrary.org/obo/SYMP_0000563,,
http://purl.obolibrary.org/obo/SYMP_0000546,,
http://purl.obolibrary.org/obo/SYMP_0000306,,
http://purl.obolibrary.org/obo/SYMP_0000528,,
http://purl.obolibrary.org/obo/SYMP_0000655,,
http://purl.obolibrary.org/obo/SYMP_0000638,,
http://purl.obolibrary.org/obo/SYMP_0000058,,
http://purl.obolibrary.org/obo/SYMP_0000793,,
http://purl.obolibrary.org/obo/SYMP_0000536,,
http://purl.obolibrary.org/obo/SYMP_0000409,Hyperthermia is a fever that involves an exceptionally high fever especially when induced artificially for therapeutic purposes.,"A hipertermia é uma febre que envolve uma febre excepcionalmente alta, especialmente quando induzida artificialmente para fins terapêuticos."
http://purl.obolibrary.org/obo/SYMP_0000663,,
http://purl.obolibrary.org/obo/SYMP_0000519,,
http://purl.obolibrary.org/obo/SYMP_0000629,Exanthema is a rash characterized by a widespread skin eruption usually occurring in children that is a symptom of a more general disease.,O exantema é uma erupção cutânea caracterizada por uma erupção cutânea generalizada que geralmente ocorre em crianças e é um sintoma de uma doença mais geral.
http://purl.obolibrary.org/obo/SYMP_0000646,Synovitis is a joint inflammation characterized by an inflammation of a synovial membrane usually with pain and swelling of the joint.|doid/symp duplicate,"Sinovite é uma inflamação articular caracterizada por uma inflamação de uma membrana sinovial, geralmente com dor e inchaço da articulação. | Doid / duplicata simp"
http://purl.obolibrary.org/obo/SYMP_0000066,,
http://purl.obolibrary.org/obo/SYMP_0000049,,
http://purl.obolibrary.org/obo/SYMP_0000202,,
http://purl.obolibrary.org/obo/SYMP_0000312,,
http://purl.obolibrary.org/obo/SYMP_0000426,,
http://purl.obolibrary.org/obo/SYMP_0000398,doid/symp duplicate,duplicata doid / simp
http://purl.obolibrary.org/obo/SYMP_0000110,,
http://purl.obolibrary.org/obo/SYMP_0000196,,
http://purl.obolibrary.org/obo/SYMP_0000086,doid/symp duplicate,duplicata doid / simp
http://purl.obolibrary.org/obo/SYMP_0000797,,
http://purl.obolibrary.org/obo/SYMP_0000463,,
http://purl.obolibrary.org/obo/SYMP_0000480,,
http://purl.obolibrary.org/obo/SYMP_0000573,,
http://purl.obolibrary.org/obo/SYMP_0000590,,
http://purl.obolibrary.org/obo/SYMP_0000683,Tachypnoea is a respiratory system and chest symptom characterized by an increased rate of respiration.,A taquipneia é um sintoma do sistema respiratório e tórax caracterizado por um aumento da frequência respiratória.
http://purl.obolibrary.org/obo/SYMP_0000316,,
http://purl.obolibrary.org/obo/SYMP_0000803,,
http://purl.obolibrary.org/obo/SYMP_0000206,,
http://purl.obolibrary.org/obo/SYMP_0000224,,
http://purl.obolibrary.org/obo/SYMP_0000207,Afebrile is a fever that is characterized as the state of being free from fever.,Afebril é uma febre que se caracteriza como o estado de ausência de febre.
http://purl.obolibrary.org/obo/SYMP_0000114,doid/symp duplicate,duplicata doid / simp
http://purl.obolibrary.org/obo/SYMP_0019141,,
http://purl.obolibrary.org/obo/SYMP_0000711,,
http://purl.obolibrary.org/obo/SYMP_0000059,,
http://purl.obolibrary.org/obo/SYMP_0000673,Bradykinesia is a hypokinesia characterized by an extreme slowness in the execution of movements and reflexes.,A bradicinesia é uma hipocinesia caracterizada por uma extrema lentidão na execução dos movimentos e reflexos.
http://purl.obolibrary.org/obo/SYMP_0000656,,
http://purl.obolibrary.org/obo/SYMP_0000094,,
http://purl.obolibrary.org/obo/SYMP_0000077,,
http://purl.obolibrary.org/obo/SYMP_0000454,,
http://purl.obolibrary.org/obo/SYMP_0000471,,
http://purl.obolibrary.org/obo/SYMP_0000581,Sleep apnea is a apnea characterized by brief periods of recurrent cessation of breathing during sleep that is caused especially by obstruction of the airway or a disturbance in the brain's respiratory center and is associated especially with excessive daytime sleepiness.|doid/symp duplicate,"A apneia do sono é uma apneia caracterizada por breves períodos de interrupção recorrente da respiração durante o sono, causada especialmente pela obstrução das vias aéreas ou um distúrbio no centro respiratório do cérebro e associada especialmente à sonolência diurna excessiva. | Doid / duplicata simp"
http://purl.obolibrary.org/obo/SYMP_0000564,Nocturia is a urinary system symptom characterized by urination at night especially when excessive.,"A noctúria é um sintoma do sistema urinário caracterizado por urinar à noite, especialmente quando excessivo."
http://purl.obolibrary.org/obo/SYMP_0000307,,
http://purl.obolibrary.org/obo/SYMP_0000568,,
http://purl.obolibrary.org/obo/SYMP_0000458,Nausea is a digestive system symptom characterized by an uneasy or unsettled feeling in the stomach together with an urge to vomit.,"A náusea é um sintoma do sistema digestivo caracterizado por uma sensação de desconforto ou mal-estar no estômago, juntamente com uma vontade de vomitar."
http://purl.obolibrary.org/obo/SYMP_0000067,,
http://purl.obolibrary.org/obo/SYMP_0000444,,
http://purl.obolibrary.org/obo/SYMP_0000427,Impotence is a reproductive system symptom characterized by an abnormal physical or psychological state of a male characterized by inability to copulate because of failure to have or maintain an erection.|doid/symp duplicate,A impotência é um sintoma do sistema reprodutivo caracterizado por um estado físico ou psicológico anormal de um homem caracterizado pela incapacidade de copular devido à incapacidade de ter ou manter uma ereção. | Doid / duplicata simp
http://purl.obolibrary.org/obo/SYMP_0000554,,
http://purl.obolibrary.org/obo/SYMP_0000537,Cyanosis is a skin and integumentary tissue symptom characterized as a bluish or purplish discoloration (as of skin) due to deficient oxygenation of the blood.,A cianose é um sintoma da pele e do tecido tegumentar caracterizado como uma descoloração azulada ou arroxeada (como da pele) devido à oxigenação deficiente do sangue.
http://purl.obolibrary.org/obo/SYMP_0000664,,
http://purl.obolibrary.org/obo/SYMP_0000647,Tache noire is a skin ulcer characterized by a small dark-centered ulcer that appears at the site of a tick bite and is the primary lesion of boutonneuse fever.,Tache noire é uma úlcera cutânea caracterizada por uma pequena úlcera escura que aparece no local da picada de um carrapato e é a lesão primária da febre boutonneuse.
http://purl.obolibrary.org/obo/SYMP_0000220,,
http://purl.obolibrary.org/obo/SYMP_0000330,,
http://purl.obolibrary.org/obo/SYMP_0000798,,
http://purl.obolibrary.org/obo/SYMP_0000101,,
http://purl.obolibrary.org/obo/SYMP_0000211,doid/symp duplicate,duplicata doid / simp
http://purl.obolibrary.org/obo/SYMP_0000321,,
http://purl.obolibrary.org/obo/SYMP_0000297,,
http://purl.obolibrary.org/obo/SYMP_0000894,"A skin andintegumentary tissue symptom that is characterized by cold, moist and sticky skin.","Sintoma de pele e tecido intestinal caracterizado por pele fria, úmida e pegajosa."
http://purl.obolibrary.org/obo/SYMP_0000090,doid/symp duplicate,duplicata doid / simp
http://purl.obolibrary.org/obo/SYMP_0000132,"Necrosis is a general symptom where death of a portion of tissue differentially affected by local injury (as loss of blood supply, corrosion, burning, or the local lesion of a disease).","A necrose é um sintoma geral em que a morte de uma parte do tecido afetada diferencialmente por lesão local (como perda de suprimento de sangue, corrosão, queimadura ou lesão local de uma doença)."
http://purl.obolibrary.org/obo/SYMP_0000115,,
http://purl.obolibrary.org/obo/SYMP_0000485,Dysuria is a urinary system symptom characterized by the difficult or painful discharge of urine.,A disúria é um sintoma do sistema urinário caracterizado por secreção de urina difícil ou dolorosa.
http://purl.obolibrary.org/obo/SYMP_0000468,,
http://purl.obolibrary.org/obo/SYMP_0000595,,
http://purl.obolibrary.org/obo/SYMP_0000578,,
http://purl.obolibrary.org/obo/SYMP_0000688,,
http://purl.obolibrary.org/obo/SYMP_0000808,,
http://purl.obolibrary.org/obo/SYMP_0000674,,
http://purl.obolibrary.org/obo/SYMP_0000691,,
http://purl.obolibrary.org/obo/SYMP_0000119,,
http://purl.obolibrary.org/obo/SYMP_0000229,,
http://purl.obolibrary.org/obo/SYMP_0019146,,
http://purl.obolibrary.org/obo/SYMP_0000716,,
http://purl.obolibrary.org/obo/SYMP_0000678,,
http://purl.obolibrary.org/obo/SYMP_0000099,"A sensation perception where there is an unpleasant sensation that usually indicates the body is threatened or damaged. The sensation may be sharp or dull, short-lived or chronic, intermittent or continual, confined to one area or spread over the entire body.","Percepção de sensação em que há uma sensação desagradável que geralmente indica que o corpo está ameaçado ou danificado. A sensação pode ser aguda ou monótona, de curta duração ou crônica, intermitente ou contínua, confinada a uma área ou espalhada por todo o corpo."
http://purl.obolibrary.org/obo/SYMP_0000459,,
http://purl.obolibrary.org/obo/SYMP_0000476,,
http://purl.obolibrary.org/obo/SYMP_0000569,Oliguria is a urinary system symptom characterized by the reduced excretion of urine.,Oligúria é um sintoma do sistema urinário caracterizado pela redução da excreção de urina.
http://purl.obolibrary.org/obo/SYMP_0000586,,
http://purl.obolibrary.org/obo/SYMP_0000142,,
http://purl.obolibrary.org/obo/SYMP_0000252,,
http://purl.obolibrary.org/obo/SYMP_0000125,,
http://purl.obolibrary.org/obo/SYMP_0000362,,
http://purl.obolibrary.org/obo/SYMP_0000722,,
http://purl.obolibrary.org/obo/SYMP_0019160,"Boil is a skin and integumentary tissue symptom characterized as a localized swelling and inflammation of the skin resulting from usually bacterial infection of a hair follicle and adjacent tissue, having a hard central core, and forming pus.","Fervura é um sintoma de pele e tecido tegumentar caracterizado como um inchaço localizado e inflamação da pele resultante de infecção geralmente bacteriana de um folículo piloso e tecido adjacente, tendo um núcleo central rígido e formando pus."
http://purl.obolibrary.org/obo/SYMP_0000467,,
http://purl.obolibrary.org/obo/SYMP_0000150,,
http://purl.obolibrary.org/obo/SYMP_0000133,,
http://purl.obolibrary.org/obo/SYMP_0000799,,
http://purl.obolibrary.org/obo/SYMP_0000559,,
http://purl.obolibrary.org/obo/SYMP_0000669,,
http://purl.obolibrary.org/obo/SYMP_0000449,,
http://purl.obolibrary.org/obo/SYMP_0000482,,
http://purl.obolibrary.org/obo/SYMP_0000592,,
http://purl.obolibrary.org/obo/SYMP_0000225,doid/symp duplicate,duplicata doid / simp
http://purl.obolibrary.org/obo/SYMP_0000335,,
http://purl.obolibrary.org/obo/SYMP_0000352,,
http://purl.obolibrary.org/obo/SYMP_0000242,,
http://purl.obolibrary.org/obo/SYMP_0000712,Infertility is a reproductive system symptom characterized as the biological inability of a man or a woman to contribute to conception or the state of a woman who is unable to carry a pregnancy to full term.|doid/symp duplicate,A infertilidade é um sintoma do sistema reprodutivo caracterizado como a incapacidade biológica de um homem ou mulher de contribuir para a concepção ou o estado de uma mulher que é incapaz de levar uma gravidez até o fim. | Doid / duplicata simp
http://purl.obolibrary.org/obo/SYMP_0000822,"Chronic enteritis is a enteritis with slow progress, long duration, or frequent recurrence which can be due to Crohn's disease, giardiasis, tuberculosis, coeliac disease, or rarely due to Whipple's disease.","Enterite crônica é uma enterite com progressão lenta, longa duração ou recorrência frequente que pode ser devida à doença de Crohn, giardíase, tuberculose, doença celíaca ou raramente devido à doença de Whipple."
http://purl.obolibrary.org/obo/SYMP_0000473,,
http://purl.obolibrary.org/obo/SYMP_0000490,,
http://purl.obolibrary.org/obo/SYMP_0000216,,
http://purl.obolibrary.org/obo/SYMP_0000233,,
http://purl.obolibrary.org/obo/SYMP_0000326,,
http://purl.obolibrary.org/obo/SYMP_0000343,,
http://purl.obolibrary.org/obo/SYMP_0000106,,
http://purl.obolibrary.org/obo/SYMP_0000123,,
http://purl.obolibrary.org/obo/SYMP_0019150,doid/symp duplicate,duplicata doid / simp
http://purl.obolibrary.org/obo/SYMP_0000720,,
http://purl.obolibrary.org/obo/SYMP_0000703,,
http://purl.obolibrary.org/obo/SYMP_0000813,,
http://purl.obolibrary.org/obo/SYMP_0000830,Phantom pain is a pain where painful sensation that are perceived to originate in the amputated portion of the extremety. Patients may have localized pain that originates in the stump.,Dor fantasma é uma dor em que a sensação dolorosa que se percebe originar na parte amputada da extremidade. Os pacientes podem ter dor localizada que se origina no coto.
http://purl.obolibrary.org/obo/SYMP_0000095,doid/symp duplicate,duplicata doid / simp
http://purl.obolibrary.org/obo/SYMP_0000899,"A cardiac fibrillation associated with quivering of the lower chambers of the heart, preventing blood from being pumped and causing cardiac arrest.","Fibrilação cardíaca associada ao tremor das câmaras inferiores do coração, impedindo que o sangue seja bombeado e causando parada cardíaca."
http://purl.obolibrary.org/obo/SYMP_0019151,Pulmonary edema is a respiratory system and chest symptom characterized by an abnormal accumulation of fluid in the lungs.|doid/symp duplicate,O edema pulmonar é um sintoma do sistema respiratório e do tórax caracterizado por um acúmulo anormal de líquido nos pulmões. | Doid / simpl duplicado
http://purl.obolibrary.org/obo/SYMP_0000582,Hypersomnia is a sleep disturbance characterized by sleeping for excessive periods at intervals with intervening periods of normal duration of sleeping and waking.,A hipersonia é um distúrbio do sono caracterizado por dormir por períodos excessivos em intervalos com períodos intermediários de duração normal de sono e vigília.
http://purl.obolibrary.org/obo/SYMP_0000692,,
http://purl.obolibrary.org/obo/SYMP_0000494,Renal colic is a colic characterized by the severe pain produced by the passage of a calculus from the kidney through the ureter.,A cólica renal é uma cólica caracterizada pela dor intensa produzida pela passagem de um cálculo do rim pelo ureter.
http://purl.obolibrary.org/obo/SYMP_0000477,,
http://purl.obolibrary.org/obo/SYMP_0000587,,
http://purl.obolibrary.org/obo/SYMP_0000740,,
http://purl.obolibrary.org/obo/SYMP_0000850,Congested sclera is a hyperemia characterized as the congestion of the vessels of the outer layer of the eye containing collagen and elastic fibers.,A esclera congestionada é uma hiperemia caracterizada como a congestão dos vasos da camada externa do olho contendo colágeno e fibras elásticas.
http://purl.obolibrary.org/obo/SYMP_0000160,,
http://purl.obolibrary.org/obo/SYMP_0000143,,
http://purl.obolibrary.org/obo/SYMP_0000253,,
http://purl.obolibrary.org/obo/SYMP_0000270,,
http://purl.obolibrary.org/obo/SYMP_0000380,,
http://purl.obolibrary.org/obo/SYMP_0000363,,
http://purl.obolibrary.org/obo/SYMP_0000013,,
http://purl.obolibrary.org/obo/SYMP_0000707,,
http://purl.obolibrary.org/obo/SYMP_0000817,,
http://purl.obolibrary.org/obo/SYMP_0000500,,
http://purl.obolibrary.org/obo/SYMP_0000610,Dizziness is a neurological and physiological symptom characterized by a sensation of unsteadiness accompanied by a feeling of movement within the head.,A tontura é um sintoma neurológico e fisiológico caracterizado por uma sensação de instabilidade acompanhada por uma sensação de movimento dentro da cabeça.
http://purl.obolibrary.org/obo/SYMP_0019155,doid/symp duplicate,duplicata doid / simp
http://purl.obolibrary.org/obo/SYMP_0019138,,
http://purl.obolibrary.org/obo/SYMP_0000696,,
http://purl.obolibrary.org/obo/SYMP_0000679,,
http://purl.obolibrary.org/obo/SYMP_0000601,Hyperventilation is a respiratory abnormality characterized by excessive ventilation characterized by excessive rate and depth of respiration leading to abnormal loss of carbon dioxide from the blood.,"A hiperventilação é uma anormalidade respiratória caracterizada por ventilação excessiva caracterizada por frequência e profundidade excessivas da respiração, levando à perda anormal de dióxido de carbono do sangue."
http://purl.obolibrary.org/obo/SYMP_0000577,,
http://purl.obolibrary.org/obo/SYMP_0000687,"Chronic fatigue syndrome is a fatigue characterized by a disorder of uncertain cause that is characterized by persistent profound fatigue usually accompanied by impairment in short-term memory or concentration, sore throat, tender lymph nodes, muscle or joint pain, and headache unrelated to any preexisting medical condition and that typically has an onset at about 30 years of age.|doid/symp duplicate","A síndrome da fadiga crônica é uma fadiga caracterizada por um distúrbio de causa incerta, caracterizado por fadiga profunda e persistente geralmente acompanhada por comprometimento da memória ou concentração de curto prazo, dor de garganta, nódulos linfáticos sensíveis, dores musculares ou articulares e dor de cabeça não relacionada a qualquer condição médica que geralmente começa por volta dos 30 anos de idade. | doid / duplicata simp"
http://purl.obolibrary.org/obo/SYMP_0000260,,
http://purl.obolibrary.org/obo/SYMP_0000243,Cyclic fever is a fever that occurs during periodic episodes.,A febre cíclica é uma febre que ocorre durante episódios periódicos.
http://purl.obolibrary.org/obo/SYMP_0000370,,
http://purl.obolibrary.org/obo/SYMP_0000353,Phlegm is a respiratory system and chest symptom characterized by a viscid mucus secreted in abnormal quantity in the respiratory passages.,Fleuma é um sintoma do sistema respiratório e do tórax caracterizado por um muco viscoso secretado em quantidade anormal nas vias respiratórias.
http://purl.obolibrary.org/obo/SYMP_0000840,"Allodynia is a pain where there is a painful sensation with a normal, non painful stimulation.",A alodínia é uma dor em que existe uma sensação dolorosa com uma estimulação normal e não dolorosa.
http://purl.obolibrary.org/obo/SYMP_0000730,,
http://purl.obolibrary.org/obo/SYMP_0000731,,
http://purl.obolibrary.org/obo/SYMP_0000134,doid/symp duplicate,duplicata doid / simp
http://purl.obolibrary.org/obo/SYMP_0000151,,
http://purl.obolibrary.org/obo/SYMP_0000004,,
http://purl.obolibrary.org/obo/SYMP_0000583,,
http://purl.obolibrary.org/obo/SYMP_0000138,,
http://purl.obolibrary.org/obo/SYMP_0000491,,
http://purl.obolibrary.org/obo/SYMP_0000124,,
http://purl.obolibrary.org/obo/SYMP_0000141,,
http://purl.obolibrary.org/obo/SYMP_0000234,,
http://purl.obolibrary.org/obo/SYMP_0000251,,
http://purl.obolibrary.org/obo/SYMP_0000361,,
http://purl.obolibrary.org/obo/SYMP_0000344,,
http://purl.obolibrary.org/obo/SYMP_0000831,"Nociceptive pain is a pain originated other than peripheral and central nervous system, caused by activation of nociceptive fibers.","A dor nociceptiva é uma dor originada fora do sistema nervoso periférico e central, causada pela ativação de fibras nociceptivas."
http://purl.obolibrary.org/obo/SYMP_0000721,,
http://purl.obolibrary.org/obo/SYMP_0019142,,
http://purl.obolibrary.org/obo/SYMP_0000478,,
http://purl.obolibrary.org/obo/SYMP_0000495,,
http://purl.obolibrary.org/obo/SYMP_0000348,,
http://purl.obolibrary.org/obo/SYMP_0000128,doid/symp duplicate,duplicata doid / simp
http://purl.obolibrary.org/obo/SYMP_0000238,,
http://purl.obolibrary.org/obo/SYMP_0000725,,
http://purl.obolibrary.org/obo/SYMP_0000835,Hypoalgesia is a general symptom where there is a diminished sensitivity to painful stimulation.,A hipoalgesia é um sintoma geral em que existe uma sensibilidade diminuída à estimulação dolorosa.
http://purl.obolibrary.org/obo/SYMP_0000818,,
http://purl.obolibrary.org/obo/SYMP_0019173,Meningitis is a nervous system symptom characterized as an inflammation of the meninges and especially of the pia mater and the arachnoid.,A meningite é um sintoma do sistema nervoso caracterizado como uma inflamação das meninges e principalmente da pia-máter e da aracnóide.
http://purl.obolibrary.org/obo/SYMP_0000481,,
http://purl.obolibrary.org/obo/SYMP_0000591,,
http://purl.obolibrary.org/obo/SYMP_0000334,,
http://purl.obolibrary.org/obo/SYMP_0000317,doid/symp duplicate,duplicata doid / simp
http://purl.obolibrary.org/obo/SYMP_0000000,Cellulitis is a musculoskeletal system symptom characterized as a diffuse and especially subcutaneous inflammation of connective tissue.|doid/symp duplicate,A celulite é um sintoma do sistema músculo-esquelético caracterizado como uma inflamação difusa e especialmente subcutânea do tecido conjuntivo. | Doid / duplicata simp
http://purl.obolibrary.org/obo/SYMP_0000821,,
http://purl.obolibrary.org/obo/SYMP_0000804,,
http://purl.obolibrary.org/obo/SYMP_0000855,Metrorrhagia is a menorrhagia characterized by an irregular uterine bleeding especially between menstrual periods.,"Metrorragia é uma menorragia caracterizada por sangramento uterino irregular, especialmente entre os períodos menstruais."
http://purl.obolibrary.org/obo/SYMP_0000275,,
http://purl.obolibrary.org/obo/SYMP_0000148,,
http://purl.obolibrary.org/obo/SYMP_0000258,,
http://purl.obolibrary.org/obo/SYMP_0000385,,
http://purl.obolibrary.org/obo/SYMP_0000368,,
http://purl.obolibrary.org/obo/SYMP_0000165,,
http://purl.obolibrary.org/obo/SYMP_0000018,,
http://purl.obolibrary.org/obo/SYMP_0000762,,
http://purl.obolibrary.org/obo/SYMP_0000872,Yellowed skin due to bile or bilirubin accumulation.,Pele amarelada devido ao acúmulo de bile ou bilirrubina.
http://purl.obolibrary.org/obo/SYMP_0000745,,
http://purl.obolibrary.org/obo/SYMP_0000505,Throat pain is a pain that is characterized by a painful throat due to inflammation of the fauces and pharynx.,A dor de garganta é uma dor caracterizada por uma dor de garganta devido à inflamação das fauces e da faringe.
http://purl.obolibrary.org/obo/SYMP_0000615,,
http://purl.obolibrary.org/obo/SYMP_0000841,Reactive hyperemia is a hyperemia occuring due to the dilation of arteriolar smooth muscle to increase blood flow in response to a profound increase in blood flow to an organ after being occluded. There will be a shortage of oxygen and a build-up of metabolic waste.,A hiperemia reativa é uma hiperemia que ocorre devido à dilatação do músculo liso arteriolar para aumentar o fluxo sanguíneo em resposta a um aumento profundo no fluxo sanguíneo para um órgão após ser ocluído. Haverá uma escassez de oxigênio e um acúmulo de resíduos metabólicos.
http://purl.obolibrary.org/obo/SYMP_0000261,,
http://purl.obolibrary.org/obo/SYMP_0000244,,
http://purl.obolibrary.org/obo/SYMP_0000354,"Pneumonitis is a respiratory system and chest symptom characterized by an inflammation of lung tissue. Pneumonia is one type of pneumonitis caused by an infection. Many other factors can cause pneumonitis, including breathing in animal dander, inhaling small food particles ""down the wrong pipe"" and receiving radiation therapy to your chest.|Condition or symptom or both ?","A pneumonite é um sintoma do sistema respiratório e do tórax caracterizado por uma inflamação do tecido pulmonar. A pneumonia é um tipo de pneumonite causada por uma infecção. Muitos outros fatores podem causar pneumonite, incluindo inalar pelos de animais, inalar pequenas partículas de comida ""pelo cano errado"" e receber radioterapia no peito. | Condição, sintoma ou ambos?"
http://purl.obolibrary.org/obo/SYMP_0000371,,
http://purl.obolibrary.org/obo/SYMP_0000265,,
http://purl.obolibrary.org/obo/SYMP_0000248,Decreased conscious proprioception is a proprioception symptom characterized as a decreased ability of an organism to consciously process the reception of stimuli produced within the organism.,A diminuição da propriocepção consciente é um sintoma de propriocepção caracterizado como uma diminuição da capacidade de um organismo de processar conscientemente a recepção de estímulos produzidos dentro do organismo.
http://purl.obolibrary.org/obo/SYMP_0000375,,
